num, lesson,student,skill,cell,right,eol
893, lesson,s225LFoe4l_a,Calculate_unit_rate,cell,0,eol
894, lesson,s24819ck4l,Calculate_unit_rate,cell,1,eol
895, lesson,s248llcp7q,Calculate_unit_rate,cell,1,eol
896, lesson,s248fbyx4k,Calculate_unit_rate,cell,0,eol
897, lesson,s248jhjyv1,Calculate_unit_rate,cell,1,eol
898, lesson,sQro3hJX,Calculate_unit_rate,cell,1,eol
899, lesson,s236t7jrx5,Calculate_unit_rate,cell,1,eol
900, lesson,s248ldqqcu,Calculate_unit_rate,cell,0,eol
901, lesson,srju8f7v,Calculate_unit_rate,cell,0,eol
902, lesson,slU0S6m4,Calculate_unit_rate,cell,1,eol
903, lesson,sY6120Vs,Calculate_unit_rate,cell,1,eol
904, lesson,s2718vytyrz9p,Calculate_unit_rate,cell,0,eol
905, lesson,s271l1nh6mwb8,Calculate_unit_rate,cell,0,eol
906, lesson,s271ti60q7tk1,Calculate_unit_rate,cell,1,eol
907, lesson,s250emfee87ia,Calculate_unit_rate,cell,0,eol
908, lesson,s2715zk8yvhm2,Calculate_unit_rate,cell,0,eol
909, lesson,s225LFoe4l_a,Calculate_unit_rate,cell,0,eol
910, lesson,s271g8nye4tne,Calculate_unit_rate,cell,1,eol
911, lesson,s171D9H8C,Calculate_unit_rate,cell,1,eol
912, lesson,sY6120Vs,Calculate_unit_rate,cell,1,eol
913, lesson,s3cjD21W,Calculate_unit_rate,cell,0,eol
914, lesson,s171ZXK0y,Calculate_unit_rate,cell,1,eol
915, lesson,s271lckp0ywo4,Calculate_unit_rate,cell,0,eol
916, lesson,s271a4jzl61kh,Calculate_unit_rate,cell,0,eol
917, lesson,s271rkszsds7z,Calculate_unit_rate,cell,1,eol
918, lesson,s2713iub9e45b,Calculate_unit_rate,cell,1,eol
919, lesson,s271awi4yylqp,Calculate_unit_rate,cell,1,eol
920, lesson,s171HkjkC,Calculate_unit_rate,cell,0,eol
921, lesson,s271h39ynsgp7,Calculate_unit_rate,cell,1,eol
922, lesson,s248qhy2yo,Calculate_unit_rate,cell,1,eol
923, lesson,s248c8w56g,Calculate_unit_rate,cell,1,eol
924, lesson,sE2c6E5k,Calculate_unit_rate,cell,1,eol
925, lesson,s2715dxnevcrv,Calculate_unit_rate,cell,1,eol
926, lesson,sa8YLu01,Calculate_unit_rate,cell,0,eol
927, lesson,s24864dslr,Calculate_unit_rate,cell,1,eol
928, lesson,s8EWewH7,Calculate_unit_rate,cell,0,eol
929, lesson,s236x225jc,Calculate_unit_rate,cell,0,eol
930, lesson,s248zmugk6,Calculate_unit_rate,cell,0,eol
931, lesson,s248429wl4,Calculate_unit_rate,cell,1,eol
932, lesson,s248qq8zyt,Calculate_unit_rate,cell,0,eol
933, lesson,s271ti60q7tk1,Calculate_unit_rate,cell,0,eol
934, lesson,s250ngpo0blu8,Calculate_unit_rate,cell,1,eol
935, lesson,szd9SY9L,Calculate_unit_rate,cell,1,eol
936, lesson,s25066spccs8m,Calculate_unit_rate,cell,0,eol
937, lesson,s248jhjyv1,Calculate_unit_rate,cell,0,eol
938, lesson,s236a6fzgt,Calculate_unit_rate,cell,1,eol
939, lesson,s250u7kofjtfz,Calculate_unit_rate,cell,1,eol
940, lesson,sOTyrFDF,Calculate_unit_rate,cell,1,eol
941, lesson,s248cu006t,Calculate_unit_rate,cell,1,eol
942, lesson,s248a3up89,Calculate_unit_rate,cell,1,eol
943, lesson,s271lda2pl3j5,Calculate_unit_rate,cell,1,eol
944, lesson,s7LZr10z,Calculate_unit_rate,cell,0,eol
945, lesson,s271itdczqx7b,Calculate_unit_rate,cell,1,eol
946, lesson,s248abpghv,Calculate_unit_rate,cell,1,eol
947, lesson,sAhip2F0,Calculate_unit_rate,cell,0,eol
948, lesson,s171cjhjb,Calculate_unit_rate,cell,0,eol
949, lesson,s2716zpf1ooo4,Calculate_unit_rate,cell,0,eol
950, lesson,s271zfbwp9vwj,Calculate_unit_rate,cell,0,eol
951, lesson,s271t4snhnc5k,Calculate_unit_rate,cell,1,eol
952, lesson,s2711qx2mj1as,Calculate_unit_rate,cell,1,eol
953, lesson,sMYmjG5R,Calculate_unit_rate,cell,1,eol
954, lesson,s250jinydnhom,Calculate_unit_rate,cell,1,eol
955, lesson,s2717y42x1chj,Calculate_unit_rate,cell,1,eol
956, lesson,s236t7jrx5,Calculate_unit_rate,cell,1,eol
957, lesson,s271ovyeoaomo,Calculate_unit_rate,cell,1,eol
958, lesson,s271522gmeyzc,Calculate_unit_rate,cell,1,eol
959, lesson,skN54U,Calculate_unit_rate,cell,0,eol
960, lesson,s171xNxiY,Calculate_unit_rate,cell,1,eol
961, lesson,s236tkg4nh,Calculate_unit_rate,cell,0,eol
962, lesson,sE9dzBix,Calculate_unit_rate,cell,0,eol
963, lesson,s171mdUWV,Calculate_unit_rate,cell,1,eol
964, lesson,s271awi4yylqp,Calculate_unit_rate,cell,0,eol
965, lesson,s171D9H8C,Calculate_unit_rate,cell,0,eol
966, lesson,s248bkfveh,Calculate_unit_rate,cell,1,eol
967, lesson,s171v8QnZ,Calculate_unit_rate,cell,0,eol
968, lesson,s3U76g,Calculate_unit_rate,cell,0,eol
969, lesson,s2715ks018djo,Calculate_unit_rate,cell,0,eol
970, lesson,s271ti60q7tk1,Calculate_unit_rate,cell,0,eol
971, lesson,s248nb4uyh,Calculate_unit_rate,cell,1,eol
972, lesson,s248v9pgu8,Calculate_unit_rate,cell,1,eol
973, lesson,s271jx9kzczgk,Calculate_unit_rate,cell,1,eol
974, lesson,s271lyd14mrok,Calculate_unit_rate,cell,1,eol
975, lesson,s271kk1i29e9b,Calculate_unit_rate,cell,1,eol
976, lesson,s171ZXK0y,Calculate_unit_rate,cell,0,eol
977, lesson,s271wkwcq7yqd,Calculate_unit_rate,cell,0,eol
978, lesson,sD2MRF,Calculate_unit_rate,cell,1,eol
979, lesson,s271g8nye4tne,Calculate_unit_rate,cell,0,eol
980, lesson,s1715Zzr7,Calculate_unit_rate,cell,1,eol
981, lesson,s250srehigdpz,Calculate_unit_rate,cell,1,eol
982, lesson,s250rc097fhqe,Calculate_unit_rate,cell,1,eol
983, lesson,s2718jrcwcczt,Calculate_unit_rate,cell,1,eol
984, lesson,s27196oc9z6x5,Calculate_unit_rate,cell,0,eol
985, lesson,s248zmugk6,Calculate_unit_rate,cell,1,eol
986, lesson,sE2c6E5k,Calculate_unit_rate,cell,0,eol
987, lesson,s2486suirv,Calculate_unit_rate,cell,1,eol
988, lesson,s2715ks018djo,Calculate_unit_rate,cell,0,eol
989, lesson,s248nlbkaa,Calculate_unit_rate,cell,0,eol
990, lesson,s171OPHDT,Calculate_unit_rate,cell,0,eol
991, lesson,s59v7i97,Calculate_unit_rate,cell,0,eol
992, lesson,s248hgrxr4,Calculate_unit_rate,cell,1,eol
993, lesson,s171AYrrZ,Calculate_unit_rate,cell,0,eol
994, lesson,s271jonvpgijj,Calculate_unit_rate,cell,1,eol
995, lesson,s271ctciuqlde,Calculate_unit_rate,cell,1,eol
996, lesson,si50VGo0,Calculate_unit_rate,cell,1,eol
997, lesson,s250jinydnhom,Calculate_unit_rate,cell,1,eol
998, lesson,s171DJdS4,Calculate_unit_rate,cell,0,eol
999, lesson,s23608b11r,Calculate_unit_rate,cell,0,eol
1000, lesson,s248v9pgu8,Calculate_unit_rate,cell,0,eol
1001, lesson,s1713mi9j,Calculate_unit_rate,cell,0,eol
1002, lesson,sv91Hn,Calculate_unit_rate,cell,1,eol
1003, lesson,s248h1xjp9,Calculate_unit_rate,cell,1,eol
1004, lesson,s248zczb3i,Calculate_unit_rate,cell,1,eol
1005, lesson,s271s22ehj3p6,Calculate_unit_rate,cell,1,eol
1006, lesson,s250u09ky1apj,Calculate_unit_rate,cell,1,eol
1007, lesson,s1713jr4f,Calculate_unit_rate,cell,1,eol
1008, lesson,s2481kqe62,Calculate_unit_rate,cell,1,eol
1009, lesson,s271hj56ncqhi,Calculate_unit_rate,cell,1,eol
1010, lesson,s236x225jc,Calculate_unit_rate,cell,1,eol
1011, lesson,s2712h6c642ua,Calculate_unit_rate,cell,0,eol
1012, lesson,s271u3bvljn1d,Calculate_unit_rate,cell,1,eol
1013, lesson,s248gk1kfb,Calculate_unit_rate,cell,0,eol
1014, lesson,s248abpghv,Calculate_unit_rate,cell,0,eol
1015, lesson,s2483hyktg,Calculate_unit_rate,cell,1,eol
1016, lesson,s271zfbwp9vwj,Calculate_unit_rate,cell,0,eol
1017, lesson,s250a246zn48q,Calculate_unit_rate,cell,0,eol
1018, lesson,s271n5ftoiiwq,Calculate_unit_rate,cell,1,eol
1019, lesson,s171FrTcd,Calculate_unit_rate,cell,0,eol
1020, lesson,s271epmo0ado6,Calculate_unit_rate,cell,0,eol
1021, lesson,s171SpYVZ,Calculate_unit_rate,cell,1,eol
1022, lesson,s2488gi45a,Calculate_unit_rate,cell,1,eol
1023, lesson,s250jswqgmvi1,Calculate_unit_rate,cell,1,eol
1024, lesson,s248221j0m,Calculate_unit_rate,cell,0,eol
1025, lesson,s271rvro73lce,Calculate_unit_rate,cell,1,eol
1026, lesson,s271u4ffa7yhb,Calculate_unit_rate,cell,1,eol
1027, lesson,s248mf49nd,Calculate_unit_rate,cell,0,eol
1028, lesson,s271u4ffa7yhb,Calculate_unit_rate,cell,1,eol
1029, lesson,s2482uq7y8,Calculate_unit_rate,cell,0,eol
1030, lesson,s2716ohzfbb1u,Calculate_unit_rate,cell,0,eol
1031, lesson,s2365c1xmz,Calculate_unit_rate,cell,1,eol
1032, lesson,s271ecl1bmic8,Calculate_unit_rate,cell,1,eol
1033, lesson,s271mhp273g2i,Calculate_unit_rate,cell,1,eol
1034, lesson,s248bnh2wl,Calculate_unit_rate,cell,1,eol
1035, lesson,s271rezdh4q8m,Calculate_unit_rate,cell,1,eol
1036, lesson,s271tt6j61n7d,Calculate_unit_rate,cell,1,eol
1037, lesson,sz3GhRzh,Calculate_unit_rate,cell,1,eol
1038, lesson,s2367t4llc,Calculate_unit_rate,cell,0,eol
1039, lesson,sJJGL4Ig,Calculate_unit_rate,cell,0,eol
1040, lesson,s248a2t00r,Calculate_unit_rate,cell,1,eol
1041, lesson,s271ecl1bmic8,Calculate_unit_rate,cell,0,eol
1042, lesson,s2711qx2mj1as,Calculate_unit_rate,cell,1,eol
1043, lesson,s7BJfpoV,Calculate_unit_rate,cell,1,eol
1044, lesson,s2714dtuf68v3,Calculate_unit_rate,cell,1,eol
1045, lesson,sTPZxr,Calculate_unit_rate,cell,1,eol
1046, lesson,s271522gmeyzc,Calculate_unit_rate,cell,1,eol
1047, lesson,s271w9icntza6,Calculate_unit_rate,cell,1,eol
1048, lesson,s2367t4llc,Calculate_unit_rate,cell,0,eol
1049, lesson,s4gcLyqe,Calculate_unit_rate,cell,0,eol
1050, lesson,s171v8Hxf,Calculate_unit_rate,cell,1,eol
1051, lesson,s250mr0b48m4d,Calculate_unit_rate,cell,1,eol
1052, lesson,s248e6z0sm,Calculate_unit_rate,cell,1,eol
1053, lesson,s250jswqgmvi1,Calculate_unit_rate,cell,0,eol
1054, lesson,s25072fprd8bu,Calculate_unit_rate,cell,0,eol
1055, lesson,s2716zpf1ooo4,Calculate_unit_rate,cell,1,eol
1056, lesson,s248kk88h0,Calculate_part_in_proportion_with_fractions,cell,1,eol
1057, lesson,s248fh5hgh,Calculate_part_in_proportion_with_fractions,cell,1,eol
1058, lesson,s271swzglvvxm,Calculate_part_in_proportion_with_fractions,cell,1,eol
1059, lesson,s271zzbwqtqht,Calculate_part_in_proportion_with_fractions,cell,1,eol
1060, lesson,s171RUh1Q,Calculate_part_in_proportion_with_fractions,cell,1,eol
1061, lesson,s248lmchx5,Calculate_part_in_proportion_with_fractions,cell,0,eol
1062, lesson,s271kk1i29e9b,Calculate_part_in_proportion_with_fractions,cell,1,eol
1063, lesson,s2716lls020qk,Calculate_part_in_proportion_with_fractions,cell,0,eol
1064, lesson,s248s14665,Calculate_part_in_proportion_with_fractions,cell,1,eol
1065, lesson,s271ovyeoaomo,Calculate_part_in_proportion_with_fractions,cell,1,eol
1066, lesson,s2712y03b6rv5,Calculate_part_in_proportion_with_fractions,cell,1,eol
1067, lesson,s248199mt7,Calculate_part_in_proportion_with_fractions,cell,1,eol
1068, lesson,s248zmugk6,Calculate_part_in_proportion_with_fractions,cell,1,eol
1069, lesson,s248vyggq1,Calculate_part_in_proportion_with_fractions,cell,1,eol
1070, lesson,sHsN9sHn,Calculate_part_in_proportion_with_fractions,cell,1,eol
1071, lesson,s2488gi45a,Calculate_part_in_proportion_with_fractions,cell,0,eol
1072, lesson,s171yLm8m,Calculate_part_in_proportion_with_fractions,cell,0,eol
1073, lesson,s271wyu7zk6jj,Calculate_part_in_proportion_with_fractions,cell,1,eol
1074, lesson,s6zkEsmR,Calculate_part_in_proportion_with_fractions,cell,1,eol
1075, lesson,s248lip48d,Calculate_part_in_proportion_with_fractions,cell,0,eol
1076, lesson,s2716zpf1ooo4,Calculate_part_in_proportion_with_fractions,cell,0,eol
1077, lesson,s248gydfy6,Calculate_part_in_proportion_with_fractions,cell,0,eol
1078, lesson,s2717jro3r56p,Calculate_part_in_proportion_with_fractions,cell,0,eol
1079, lesson,s271u3bvljn1d,Calculate_part_in_proportion_with_fractions,cell,1,eol
1080, lesson,s1715PsM5,Calculate_part_in_proportion_with_fractions,cell,1,eol
1081, lesson,s248dorqwi,Calculate_part_in_proportion_with_fractions,cell,1,eol
1082, lesson,s250lmwjqh05r,Calculate_part_in_proportion_with_fractions,cell,1,eol
1083, lesson,s2488z4ovp,Calculate_part_in_proportion_with_fractions,cell,0,eol
1084, lesson,s271k4lks6rxl,Calculate_part_in_proportion_with_fractions,cell,1,eol
1085, lesson,s271g8nye4tne,Calculate_part_in_proportion_with_fractions,cell,1,eol
1086, lesson,s248hgrxr4,Calculate_part_in_proportion_with_fractions,cell,1,eol
1087, lesson,s236algwxl,Calculate_part_in_proportion_with_fractions,cell,1,eol
1088, lesson,s250m7eq7bb65,Calculate_part_in_proportion_with_fractions,cell,1,eol
1089, lesson,setcr9s4,Calculate_part_in_proportion_with_fractions,cell,1,eol
1090, lesson,s271zfbwp9vwj,Calculate_part_in_proportion_with_fractions,cell,0,eol
1091, lesson,s24819ck4l,Calculate_part_in_proportion_with_fractions,cell,1,eol
1092, lesson,s271rkszsds7z,Calculate_part_in_proportion_with_fractions,cell,0,eol
1093, lesson,s35jI12H,Calculate_part_in_proportion_with_fractions,cell,1,eol
1094, lesson,s248iwnoa3,Calculate_part_in_proportion_with_fractions,cell,1,eol
1095, lesson,s271tt6j61n7d,Calculate_part_in_proportion_with_fractions,cell,1,eol
1096, lesson,s248o9lstd,Calculate_part_in_proportion_with_fractions,cell,1,eol
1097, lesson,s171xNxiY,Calculate_part_in_proportion_with_fractions,cell,1,eol
1098, lesson,s271u4ffa7yhb,Calculate_part_in_proportion_with_fractions,cell,0,eol
1099, lesson,s171p2cAP,Calculate_part_in_proportion_with_fractions,cell,1,eol
1100, lesson,s171J7Dty,Calculate_part_in_proportion_with_fractions,cell,1,eol
1101, lesson,s2716ohzfbb1u,Calculate_part_in_proportion_with_fractions,cell,1,eol
1102, lesson,s2719d2i8bcpr,Calculate_part_in_proportion_with_fractions,cell,1,eol
1103, lesson,s271q8lar05ly,Calculate_part_in_proportion_with_fractions,cell,1,eol
1104, lesson,s271awi4yylqp,Calculate_part_in_proportion_with_fractions,cell,0,eol
1105, lesson,s2716lls020qk,Calculate_part_in_proportion_with_fractions,cell,0,eol
1106, lesson,s248mxe0zp,Calculate_part_in_proportion_with_fractions,cell,1,eol
1107, lesson,s250h6tra32v8,Calculate_part_in_proportion_with_fractions,cell,1,eol
1108, lesson,s2713xr7e2mrl,Calculate_part_in_proportion_with_fractions,cell,1,eol
1109, lesson,s236a6fzgt,Calculate_part_in_proportion_with_fractions,cell,1,eol
1110, lesson,s271298ya8t7m,Calculate_part_in_proportion_with_fractions,cell,1,eol
1111, lesson,s248mxe0zp,Calculate_part_in_proportion_with_fractions,cell,1,eol
1112, lesson,s248fbyx4k,Calculate_part_in_proportion_with_fractions,cell,0,eol
1113, lesson,s271t1ine6k91,Calculate_part_in_proportion_with_fractions,cell,1,eol
1114, lesson,s248a2t00r,Calculate_part_in_proportion_with_fractions,cell,1,eol
1115, lesson,s271glo85epj1,Calculate_part_in_proportion_with_fractions,cell,1,eol
1116, lesson,s271z5iqx1njk,Calculate_part_in_proportion_with_fractions,cell,1,eol
1117, lesson,s248yvjppn,Calculate_part_in_proportion_with_fractions,cell,1,eol
1118, lesson,s271q2h2eu0ag,Calculate_part_in_proportion_with_fractions,cell,1,eol
1119, lesson,s27138la38vvl,Calculate_part_in_proportion_with_fractions,cell,0,eol
1120, lesson,s171jQdWL,Calculate_part_in_proportion_with_fractions,cell,1,eol
1121, lesson,s271mhp273g2i,Calculate_part_in_proportion_with_fractions,cell,1,eol
1122, lesson,s271rojy1tuks,Calculate_part_in_proportion_with_fractions,cell,1,eol
1123, lesson,s271s5vixs3vo,Calculate_part_in_proportion_with_fractions,cell,1,eol
1124, lesson,s250w2b188psk,Calculate_part_in_proportion_with_fractions,cell,0,eol
1125, lesson,sudA9670,Calculate_part_in_proportion_with_fractions,cell,1,eol
1126, lesson,s171M1Dzf,Calculate_part_in_proportion_with_fractions,cell,0,eol
1127, lesson,s171hkwac,Calculate_part_in_proportion_with_fractions,cell,1,eol
1128, lesson,s2480jbmfq,Calculate_part_in_proportion_with_fractions,cell,1,eol
1129, lesson,s171cjhjb,Calculate_part_in_proportion_with_fractions,cell,1,eol
1130, lesson,s2718jrcwcczt,Calculate_part_in_proportion_with_fractions,cell,1,eol
1131, lesson,s250t1axmaayz,Calculate_part_in_proportion_with_fractions,cell,0,eol
1132, lesson,s2JcB729,Calculate_part_in_proportion_with_fractions,cell,1,eol
1133, lesson,s248v9pgu8,Calculate_part_in_proportion_with_fractions,cell,1,eol
1134, lesson,s171SpYVZ,Calculate_part_in_proportion_with_fractions,cell,1,eol
1135, lesson,s250p4rfsxze5,Calculate_part_in_proportion_with_fractions,cell,1,eol
1136, lesson,s271ftvxgudil,Calculate_part_in_proportion_with_fractions,cell,1,eol
1137, lesson,s7LZr10z,Calculate_part_in_proportion_with_fractions,cell,1,eol
1138, lesson,s248v9pgu8,Calculate_part_in_proportion_with_fractions,cell,1,eol
1139, lesson,s24819ck4l,Calculate_part_in_proportion_with_fractions,cell,0,eol
1140, lesson,s248llcp7q,Calculate_part_in_proportion_with_fractions,cell,1,eol
1141, lesson,s271rojy1tuks,Calculate_part_in_proportion_with_fractions,cell,1,eol
1142, lesson,s7BJfpoV,Calculate_part_in_proportion_with_fractions,cell,1,eol
1143, lesson,s171SpYVZ,Calculate_part_in_proportion_with_fractions,cell,0,eol
1144, lesson,s248fbyx4k,Calculate_part_in_proportion_with_fractions,cell,0,eol
1145, lesson,s171mHjZ1,Calculate_part_in_proportion_with_fractions,cell,0,eol
1146, lesson,s236xcbisr,Calculate_part_in_proportion_with_fractions,cell,1,eol
1147, lesson,s2715wlkc42n6,Calculate_part_in_proportion_with_fractions,cell,1,eol
1148, lesson,s2506l081l1xd,Calculate_part_in_proportion_with_fractions,cell,1,eol
1149, lesson,s171s0AHa,Calculate_part_in_proportion_with_fractions,cell,1,eol
1150, lesson,s271rk4wtcgw1,Calculate_part_in_proportion_with_fractions,cell,1,eol
1151, lesson,s27175h0ai21t,Calculate_part_in_proportion_with_fractions,cell,1,eol
1152, lesson,s271u8q06iiad,Calculate_part_in_proportion_with_fractions,cell,0,eol
1153, lesson,s1713mi9j,Calculate_part_in_proportion_with_fractions,cell,0,eol
1154, lesson,s250gwdn44nnw,Calculate_part_in_proportion_with_fractions,cell,0,eol
1155, lesson,s7OalbuD,Calculate_part_in_proportion_with_fractions,cell,1,eol
1156, lesson,s7LZr10z,Calculate_part_in_proportion_with_fractions,cell,1,eol
1157, lesson,sGb6X0,Calculate_part_in_proportion_with_fractions,cell,1,eol
1158, lesson,s2718y4v61pyw,Calculate_part_in_proportion_with_fractions,cell,1,eol
1159, lesson,s8EWewH7,Calculate_part_in_proportion_with_fractions,cell,1,eol
1160, lesson,s271u4ffa7yhb,Calculate_part_in_proportion_with_fractions,cell,1,eol
1161, lesson,s248ldqqcu,Calculate_part_in_proportion_with_fractions,cell,1,eol
1162, lesson,s271hsy517x6r,Calculate_part_in_proportion_with_fractions,cell,1,eol
1163, lesson,s248g1wh6o,Calculate_part_in_proportion_with_fractions,cell,1,eol
1164, lesson,s271a4jzl61kh,Calculate_part_in_proportion_with_fractions,cell,1,eol
1165, lesson,s2715basv2t5y,Calculate_part_in_proportion_with_fractions,cell,1,eol
1166, lesson,s248rimaap,Calculate_part_in_proportion_with_fractions,cell,1,eol
1167, lesson,s2715zk8yvhm2,Calculate_part_in_proportion_with_fractions,cell,1,eol
1168, lesson,sGb6X0,Calculate_part_in_proportion_with_fractions,cell,1,eol
1169, lesson,szt5vuLM,Calculate_part_in_proportion_with_fractions,cell,1,eol
1170, lesson,s2711s9irdx3p,Calculate_part_in_proportion_with_fractions,cell,1,eol
1171, lesson,s271lyut5ftpl,Calculate_part_in_proportion_with_fractions,cell,0,eol
1172, lesson,s2715gmz00xqw,Calculate_part_in_proportion_with_fractions,cell,1,eol
1173, lesson,s250176x6nlc8,Calculate_part_in_proportion_with_fractions,cell,1,eol
1174, lesson,sE2c6E5k,Calculate_part_in_proportion_with_fractions,cell,1,eol
1175, lesson,s271rezdh4q8m,Calculate_part_in_proportion_with_fractions,cell,1,eol
1176, lesson,s271lckp0ywo4,Calculate_part_in_proportion_with_fractions,cell,0,eol
1177, lesson,sk0v2K,Calculate_part_in_proportion_with_fractions,cell,1,eol
1178, lesson,s248x1fczv,Calculate_part_in_proportion_with_fractions,cell,1,eol
1179, lesson,s2509behtneyt,Calculate_part_in_proportion_with_fractions,cell,1,eol
1180, lesson,s248witr72,Calculate_part_in_proportion_with_fractions,cell,1,eol
1181, lesson,s171MG7vY,Calculate_part_in_proportion_with_fractions,cell,0,eol
1182, lesson,s250rc097fhqe,Calculate_part_in_proportion_with_fractions,cell,1,eol
1183, lesson,s27175h0ai21t,Calculate_part_in_proportion_with_fractions,cell,1,eol
1184, lesson,s2504jfru2f3q,Calculate_part_in_proportion_with_fractions,cell,1,eol
1185, lesson,s248llcp7q,Calculate_part_in_proportion_with_fractions,cell,0,eol
1186, lesson,s8U61Y,Calculate_part_in_proportion_with_fractions,cell,1,eol
1187, lesson,s248lmchx5,Calculate_part_in_proportion_with_fractions,cell,1,eol
1188, lesson,s248l2vzzr,Calculate_part_in_proportion_with_fractions,cell,1,eol
1189, lesson,s248clu9mj,Calculate_part_in_proportion_with_fractions,cell,0,eol
1190, lesson,s248qm8h48,Calculate_part_in_proportion_with_fractions,cell,0,eol
1191, lesson,stwmF5,Calculate_part_in_proportion_with_fractions,cell,1,eol
1192, lesson,s248qm8h48,Calculate_part_in_proportion_with_fractions,cell,0,eol
1193, lesson,s248rimaap,Calculate_part_in_proportion_with_fractions,cell,1,eol
1194, lesson,s248v9pgu8,Calculate_part_in_proportion_with_fractions,cell,1,eol
1195, lesson,s248xzmpqp,Calculate_part_in_proportion_with_fractions,cell,1,eol
1196, lesson,s2712h6c642ua,Calculate_part_in_proportion_with_fractions,cell,1,eol
1197, lesson,s271rvro73lce,Calculate_part_in_proportion_with_fractions,cell,1,eol
1198, lesson,snag5fy8,Calculate_part_in_proportion_with_fractions,cell,1,eol
1199, lesson,s271y5jg4y69q,Calculate_part_in_proportion_with_fractions,cell,0,eol
1200, lesson,s248dorqwi,Calculate_part_in_proportion_with_fractions,cell,1,eol
1201, lesson,s271z20ersqhd,Calculate_part_in_proportion_with_fractions,cell,0,eol
1202, lesson,s250lmwjqh05r,Calculate_part_in_proportion_with_fractions,cell,1,eol
1203, lesson,s2481ihli2,Calculate_part_in_proportion_with_fractions,cell,1,eol
1204, lesson,s271a4jzl61kh,Calculate_part_in_proportion_with_fractions,cell,1,eol
1205, lesson,s25066spccs8m,Calculate_part_in_proportion_with_fractions,cell,1,eol
1206, lesson,s271792vdsnnx,Calculate_part_in_proportion_with_fractions,cell,0,eol
1207, lesson,s271k4lks6rxl,Calculate_part_in_proportion_with_fractions,cell,1,eol
1208, lesson,s248rimaap,Calculate_part_in_proportion_with_fractions,cell,1,eol
1209, lesson,s248g1paph,Calculate_part_in_proportion_with_fractions,cell,0,eol
1210, lesson,s248b2u55n,Calculate_part_in_proportion_with_fractions,cell,1,eol
1211, lesson,sD2MRF,Calculate_part_in_proportion_with_fractions,cell,1,eol
1212, lesson,s2713w5g3rmmc,Calculate_part_in_proportion_with_fractions,cell,1,eol
1213, lesson,s236algwxl,Calculate_part_in_proportion_with_fractions,cell,0,eol
1214, lesson,s271h2svhddir,Calculate_part_in_proportion_with_fractions,cell,0,eol
1215, lesson,s248lmchx5,Calculate_part_in_proportion_with_fractions,cell,1,eol
1216, lesson,sF713eQN,Calculate_part_in_proportion_with_fractions,cell,1,eol
1217, lesson,s171a2fZw,Calculate_part_in_proportion_with_fractions,cell,1,eol
1218, lesson,s271ecl1bmic8,Calculate_part_in_proportion_with_fractions,cell,1,eol
1219, lesson,s171ciX4Z,Calculate_part_in_proportion_with_fractions,cell,1,eol
1220, lesson,s271tt6j61n7d,Calculate_part_in_proportion_with_fractions,cell,1,eol
1221, lesson,sx3A11ty,Calculate_part_in_proportion_with_fractions,cell,1,eol
1222, lesson,s2713xr7e2mrl,Calculate_part_in_proportion_with_fractions,cell,1,eol
1223, lesson,s2718raz4246j,Calculate_part_in_proportion_with_fractions,cell,1,eol
1224, lesson,s271wanf4c1o8,Calculate_part_in_proportion_with_fractions,cell,1,eol
1225, lesson,s236fq524v,Calculate_part_in_proportion_with_fractions,cell,0,eol
1226, lesson,s248en0u40,Calculate_part_in_proportion_with_fractions,cell,0,eol
1227, lesson,s271s5vixs3vo,Calculate_part_in_proportion_with_fractions,cell,1,eol
1228, lesson,s248fh5hgh,Calculate_part_in_proportion_with_fractions,cell,0,eol
1229, lesson,s271ljqc6aesp,Calculate_part_in_proportion_with_fractions,cell,0,eol
1230, lesson,s2480kl4q7,Calculate_part_in_proportion_with_fractions,cell,1,eol
1231, lesson,s271cs8w6e2pr,Calculate_part_in_proportion_with_fractions,cell,1,eol
1232, lesson,s271tv48jppc1,Calculate_part_in_proportion_with_fractions,cell,1,eol
1233, lesson,skN54U,Calculate_part_in_proportion_with_fractions,cell,0,eol
1234, lesson,s248cu006t,Calculate_part_in_proportion_with_fractions,cell,1,eol
1235, lesson,s171DJdS4,Calculate_part_in_proportion_with_fractions,cell,0,eol
1236, lesson,s271lyd14mrok,Calculate_part_in_proportion_with_fractions,cell,1,eol
1237, lesson,sz7Zg3oy,Calculate_part_in_proportion_with_fractions,cell,0,eol
1238, lesson,s271sys131man,Calculate_part_in_proportion_with_fractions,cell,1,eol
1239, lesson,s271epmo0ado6,Calculate_part_in_proportion_with_fractions,cell,1,eol
1240, lesson,s2719d2i8bcpr,Calculate_part_in_proportion_with_fractions,cell,1,eol
1241, lesson,s248dorqwi,Calculate_part_in_proportion_with_fractions,cell,1,eol
1242, lesson,s2715zk8yvhm2,Calculate_part_in_proportion_with_fractions,cell,1,eol
1243, lesson,s7OalbuD,Calculate_part_in_proportion_with_fractions,cell,1,eol
1244, lesson,s1713mi9j,Calculate_part_in_proportion_with_fractions,cell,0,eol
1245, lesson,s248lmchx5,Calculate_part_in_proportion_with_fractions,cell,1,eol
1246, lesson,s248rlcl2o,Calculate_part_in_proportion_with_fractions,cell,1,eol
1247, lesson,s248xzmpqp,Calculate_part_in_proportion_with_fractions,cell,0,eol
1248, lesson,shpN7z,Calculate_part_in_proportion_with_fractions,cell,1,eol
