Unnamed: 0,Row,Anon Student Id,Problem Hierarchy,Problem Name,Problem View,Step Name,Step Start Time,First Transaction Time,Correct Transaction Time,Step End Time,Step Duration (sec),Correct Step Duration (sec),Error Step Duration (sec),Correct First Attempt,Incorrects,Hints,Corrects,KC(Default),Opportunity(Default)
469173,626020,271rk4wtcgw1,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-096,1,SimplifiedNumeratorQuantity1,32:15.0,32:21.0,32:21.0,32:21.0,3.0,3.0,,1,0,0,1,Calculate_unit_rate,5
170999,227436,4ziT9K3,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-162,1,SimplifiedNumeratorQuantity1,03:44.0,03:54.0,03:54.0,03:54.0,10.0,10.0,,1,0,0,1,Calculate_unit_rate,3
1828225,2433465,248uttwmx,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-040,2,SimplifiedNumeratorQuantity2,07:27.0,07:34.0,07:34.0,07:34.0,7.0,7.0,,1,0,0,1,Calculate_unit_rate,9
9656,12683,4gJnw14,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-131,1,SimplifiedNumeratorQuantity2,24:32.0,24:37.0,24:56.0,24:56.0,13.0,,13.0,0,2,1,1,Calculate_unit_rate,26
581155,776352,271pph1io16i,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-153,1,SimplifiedNumeratorQuantity1,07:59.0,08:02.0,08:18.0,08:18.0,17.0,,17.0,0,3,1,1,Calculate_unit_rate,6
1860072,2477018,248gydfy6,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-008,1,SimplifiedNumeratorQuantity2,08:31.0,08:42.0,08:56.0,08:56.0,25.0,,25.0,0,2,0,1,Calculate_unit_rate,8
1032352,1374734,236n14n80,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-001,1,SimplifiedNumeratorQuantity2,30:35.0,30:42.0,31:39.0,31:39.0,43.0,,43.0,0,1,0,1,Calculate_unit_rate,2
1085525,1446949,25072fprd8bu,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-051,1,SimplifiedNumeratorQuantity1,53:34.0,53:39.0,53:39.0,53:39.0,5.0,5.0,,1,0,0,1,Calculate_unit_rate,3
411007,548668,2718vytyrz9p,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-101,1,SimplifiedNumeratorQuantity2,19:43.0,19:45.0,19:50.0,19:50.0,5.0,,5.0,0,0,1,1,Calculate_unit_rate,30
1348952,1798480,171IVNGa,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-114,1,SimplifiedNumeratorQuantity2,34:42.0,34:51.0,34:56.0,34:56.0,14.0,,14.0,0,1,0,1,Calculate_unit_rate,16
1855330,2470566,248fh5hgh,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-001,1,SimplifiedNumeratorQuantity1,59:21.0,59:27.0,59:27.0,59:27.0,6.0,6.0,,1,0,0,1,Calculate_unit_rate,1
334818,446941,271gt6vi3fr5,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-096,1,SimplifiedNumeratorQuantity2,28:38.0,28:42.0,28:52.0,28:52.0,14.0,,14.0,0,1,0,1,Calculate_unit_rate,5
731054,974218,271wyu7zk6jj,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-096,1,SimplifiedNumeratorQuantity1,07:45.0,07:49.0,07:49.0,07:49.0,4.0,4.0,,1,0,0,1,Calculate_unit_rate,5
719341,958427,271gp42wbol4,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-011,1,SimplifiedNumeratorQuantity1,21:07.0,21:09.0,21:09.0,21:09.0,2.0,2.0,,1,0,0,1,Calculate_unit_rate,9
1371173,1828905,j2w80,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-145,1,SimplifiedNumeratorQuantity1,47:30.0,47:32.0,47:32.0,47:32.0,2.0,2.0,,1,0,0,1,Calculate_unit_rate,17
1631148,2176633,225IKEJjs_b,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-001,1,SimplifiedNumeratorQuantity1,16:31.0,16:35.0,16:35.0,16:35.0,4.0,4.0,,1,0,0,1,Calculate_unit_rate,1
1377243,1836713,171J2Zhn,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-130,1,SimplifiedNumeratorQuantity2,31:09.0,31:15.0,31:15.0,31:15.0,6.0,6.0,,1,0,0,1,Calculate_unit_rate,12
584943,781200,271t4snhnc5k,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-131,1,SimplifiedNumeratorQuantity2,52:56.0,53:07.0,53:07.0,53:07.0,11.0,11.0,,1,0,0,1,Calculate_unit_rate,14
1799770,2396362,2488gi45a,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-001,1,SimplifiedNumeratorQuantity2,49:17.0,49:21.0,50:01.0,50:01.0,20.0,,20.0,0,3,1,1,Calculate_unit_rate,2
1472985,1966241,248abpghv,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-155,1,SimplifiedNumeratorQuantity2,09:01.0,09:03.0,09:03.0,09:03.0,2.0,2.0,,1,0,0,1,Calculate_unit_rate,8
257774,343736,2717vujol8qv,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-195,1,SimplifiedNumeratorQuantity2,48:11.0,48:24.0,48:24.0,48:24.0,13.0,13.0,,1,0,0,1,Calculate_unit_rate,6
1309092,1744019,v91Hn,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-194,1,SimplifiedNumeratorQuantity1,59:26.0,59:31.0,59:46.0,59:46.0,13.0,,13.0,0,1,0,1,Calculate_unit_rate,5
101167,134540,7BJfpoV,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-001,1,SimplifiedNumeratorQuantity1,58:20.0,58:23.0,58:23.0,58:23.0,3.0,3.0,,1,0,0,1,Calculate_unit_rate,1
71851,95160,lU0S6m4,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-172,1,SimplifiedNumeratorQuantity1,42:13.0,42:17.0,43:09.0,43:09.0,12.0,,12.0,0,1,1,1,Calculate_unit_rate,3
410879,548540,2718vytyrz9p,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-046,1,SimplifiedNumeratorQuantity2,08:05.0,08:08.0,08:25.0,08:25.0,18.0,,18.0,0,3,1,1,Calculate_unit_rate,16
1269049,1690407,TPZxr,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-032,1,SimplifiedNumeratorQuantity2,36:49.0,36:55.0,36:55.0,36:55.0,6.0,6.0,,1,0,0,1,Calculate_unit_rate,4
836884,1113581,271dkzqy6jth,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-130,1,SimplifiedNumeratorQuantity1,30:21.0,30:24.0,30:24.0,30:24.0,3.0,3.0,,1,0,0,1,Calculate_unit_rate,7
1559843,2081973,248mxe0zp,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-177,1,SimplifiedNumeratorQuantity1,52:12.0,52:22.0,52:28.0,52:28.0,16.0,,16.0,0,1,0,1,Calculate_unit_rate,8
1869658,2490179,248lip48d,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-111,1,SimplifiedNumeratorQuantity1,10:26.0,10:33.0,10:58.0,10:58.0,21.0,,21.0,0,1,0,1,Calculate_unit_rate,3
1255758,1672976,171WqQfl,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-001,1,SimplifiedNumeratorQuantity2,41:51.0,42:01.0,42:52.0,42:52.0,45.0,,45.0,0,3,1,1,Calculate_unit_rate,2
1129941,1504762,250u7kofjtfz,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-118,1,SimplifiedNumeratorQuantity2,07:41.0,07:49.0,07:49.0,07:49.0,8.0,8.0,,1,0,0,1,Calculate_unit_rate,6
568270,758523,271ecl1bmic8,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-099,1,SimplifiedNumeratorQuantity1,49:56.0,49:59.0,50:07.0,50:07.0,9.0,,9.0,0,0,1,1,Calculate_unit_rate,9
61078,81142,H9R2j01,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-001,1,SimplifiedNumeratorQuantity2,42:43.0,44:30.0,45:19.0,45:19.0,156.0,,156.0,0,5,1,1,Calculate_unit_rate,2
1315797,1753665,171FRyp3,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-001,1,SimplifiedNumeratorQuantity2,11:23.0,11:52.0,11:52.0,11:52.0,29.0,29.0,,1,0,0,1,Calculate_unit_rate,2
1634788,2181382,24819ck4l,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-001,1,SimplifiedNumeratorQuantity1,07:06.0,07:10.0,07:10.0,07:10.0,4.0,4.0,,1,0,0,1,Calculate_unit_rate,1
1871657,2492679,248lip48d,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-063,1,SimplifiedNumeratorQuantity2,23:27.0,23:32.0,23:32.0,23:32.0,5.0,5.0,,1,0,0,1,Calculate_unit_rate,14
1188324,1581583,CD8Q2,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-124,1,SimplifiedNumeratorQuantity1,47:36.0,47:43.0,47:43.0,47:43.0,7.0,7.0,,1,0,0,1,Calculate_unit_rate,4
397928,530913,271vnz5oz4ux,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-033,1,SimplifiedNumeratorQuantity2,31:42.0,31:48.0,31:48.0,31:48.0,6.0,6.0,,1,0,0,1,Calculate_unit_rate,10
1371181,1828913,j2w80,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-145,1,SimplifiedNumeratorQuantity2,48:27.0,48:30.0,48:30.0,48:30.0,3.0,3.0,,1,0,0,1,Calculate_unit_rate,18
375345,501037,2712y03b6rv5,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-056,1,SimplifiedNumeratorQuantity1,49:35.0,49:38.0,,50:37.0,35.0,,35.0,0,6,0,0,Calculate_unit_rate,5
123910,164499,C76m01z,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-168,1,SimplifiedNumeratorQuantity2,33:54.0,33:59.0,33:59.0,33:59.0,5.0,5.0,,1,0,0,1,Calculate_unit_rate,12
208913,279651,udA9670,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-141,1,SimplifiedNumeratorQuantity2,34:52.0,34:56.0,35:04.0,35:04.0,10.0,,10.0,0,0,1,1,Calculate_unit_rate,6
1038801,1383600,236x225jc,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-107,1,SimplifiedNumeratorQuantity2,28:56.0,29:02.0,29:40.0,29:40.0,27.0,,27.0,0,3,1,1,Calculate_unit_rate,4
894769,1192434,271ja101v90j,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-150,1,SimplifiedNumeratorQuantity1,14:01.0,14:05.0,14:05.0,14:05.0,4.0,4.0,,1,0,0,1,Calculate_unit_rate,15
346895,462658,271lckp0ywo4,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-094,1,SimplifiedNumeratorQuantity2,34:19.0,34:24.0,34:24.0,34:24.0,5.0,5.0,,1,0,0,1,Calculate_unit_rate,4
1144218,1523002,171ciX4Z,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-001,2,SimplifiedNumeratorQuantity1,48:15.0,48:24.0,48:24.0,48:24.0,9.0,9.0,,1,0,0,1,Calculate_unit_rate,12
2112466,2818308,248bkfveh,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-158,1,SimplifiedNumeratorQuantity2,45:11.0,45:16.0,45:16.0,45:16.0,5.0,5.0,,1,0,0,1,Calculate_unit_rate,6
1024884,1365133,236algwxl,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-026,1,SimplifiedNumeratorQuantity2,33:24.0,33:30.0,33:35.0,33:35.0,11.0,,11.0,0,1,0,1,Calculate_unit_rate,5
719358,958444,271gp42wbol4,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-016,1,SimplifiedNumeratorQuantity1,22:19.0,22:21.0,22:21.0,22:21.0,2.0,2.0,,1,0,0,1,Calculate_unit_rate,11
592421,790593,271wejqm0l9q,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-001,2,SimplifiedNumeratorQuantity1,43:24.0,43:28.0,43:28.0,43:28.0,4.0,4.0,,1,0,0,1,Calculate_unit_rate,1
1117335,1488974,250nv9z94ms4,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-112,1,SimplifiedNumeratorQuantity2,18:18.0,18:23.0,18:23.0,18:23.0,5.0,5.0,,1,0,0,1,Calculate_unit_rate,5
1037460,1381554,236tkg4nh,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-105,1,SimplifiedNumeratorQuantity2,40:10.0,40:14.0,40:14.0,40:14.0,4.0,4.0,,1,0,0,1,Calculate_unit_rate,10
763407,1017274,271792vdsnnx,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-124,1,SimplifiedNumeratorQuantity1,06:03.0,06:14.0,06:14.0,06:14.0,11.0,11.0,,1,0,0,1,Calculate_unit_rate,7
34929,46574,1T4w47X,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-101,1,SimplifiedNumeratorQuantity2,27:34.0,27:38.0,27:57.0,27:57.0,19.0,,19.0,0,1,0,1,Calculate_unit_rate,3
568331,758584,271ecl1bmic8,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-159,1,SimplifiedNumeratorQuantity1,56:21.0,56:28.0,57:12.0,57:12.0,51.0,,51.0,0,1,0,1,Calculate_unit_rate,17
1134911,1511298,250w2b188psk,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-194,1,SimplifiedNumeratorQuantity1,12:51.0,12:57.0,13:07.0,13:07.0,16.0,,16.0,0,1,0,1,Calculate_unit_rate,5
822478,1095091,271zzbwqtqht,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-184,1,SimplifiedNumeratorQuantity2,11:02.0,11:13.0,11:13.0,11:13.0,11.0,11.0,,1,0,0,1,Calculate_unit_rate,8
30850,41206,ZBj33oo,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-001,1,SimplifiedNumeratorQuantity1,25:37.0,25:40.0,25:40.0,25:40.0,3.0,3.0,,1,0,0,1,Calculate_unit_rate,1
2157535,2876360,171PKfdH,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-001,1,SimplifiedNumeratorQuantity1,54:55.0,55:00.0,55:00.0,55:00.0,5.0,5.0,,1,0,0,1,Calculate_unit_rate,1
1068489,1423460,250oq227ktyr,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-031,1,SimplifiedNumeratorQuantity1,01:38.0,01:43.0,01:43.0,01:43.0,5.0,5.0,,1,0,0,1,Calculate_unit_rate,11
752541,1003244,2714q2d4hbiv,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-001,1,SimplifiedNumeratorQuantity2,10:18.0,10:23.0,11:10.0,11:10.0,27.0,,27.0,0,3,1,1,Calculate_unit_rate,2
1398947,1866896,171v8QnZ,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-096,1,SimplifiedNumeratorQuantity1,09:22.0,09:24.0,09:24.0,09:24.0,2.0,2.0,,1,0,0,1,Calculate_unit_rate,7
1860054,2477000,248gydfy6,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-014,1,SimplifiedNumeratorQuantity2,05:06.0,05:09.0,05:23.0,05:23.0,17.0,,17.0,0,2,0,1,Calculate_unit_rate,6
1606964,2144442,248qq8zyt,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-001,1,SimplifiedNumeratorQuantity1,18:22.0,18:24.0,18:24.0,18:24.0,2.0,2.0,,1,0,0,1,Calculate_unit_rate,1
180698,240328,a8YLu01,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-081,1,SimplifiedNumeratorQuantity2,39:15.0,39:29.0,39:29.0,39:29.0,14.0,14.0,,1,0,0,1,Calculate_unit_rate,7
1074506,1432389,250176x6nlc8,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-070,1,SimplifiedNumeratorQuantity1,57:50.0,58:04.0,58:04.0,58:04.0,14.0,14.0,,1,0,0,1,Calculate_unit_rate,3
107481,142756,7gi78ec,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-131,1,SimplifiedNumeratorQuantity1,33:25.0,33:36.0,33:36.0,33:36.0,11.0,11.0,,1,0,0,1,Calculate_unit_rate,5
455087,607366,271298ya8t7m,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-190,1,SimplifiedNumeratorQuantity2,44:49.0,44:56.0,44:56.0,44:56.0,7.0,7.0,,1,0,0,1,Calculate_unit_rate,12
1164034,1549752,171ZXK0y,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-127,1,SimplifiedNumeratorQuantity1,43:24.0,43:30.0,43:30.0,43:30.0,6.0,6.0,,1,0,0,1,Calculate_unit_rate,16
1991662,2655327,248s21red,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-001,2,SimplifiedNumeratorQuantity2,03:42.0,03:46.0,03:46.0,03:46.0,4.0,4.0,,1,0,0,1,Calculate_unit_rate,3
1348902,1798430,171IVNGa,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-133,1,SimplifiedNumeratorQuantity2,27:11.0,27:15.0,28:56.0,28:56.0,73.0,,73.0,0,7,2,1,Calculate_unit_rate,10
571992,763886,271k46zmobti,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-167,1,SimplifiedNumeratorQuantity1,59:18.0,59:29.0,59:29.0,59:29.0,11.0,11.0,,1,0,0,1,Calculate_unit_rate,5
1828160,2433400,248uttwmx,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-001,1,SimplifiedNumeratorQuantity1,54:41.0,54:51.0,54:51.0,54:51.0,10.0,10.0,,1,0,0,1,Calculate_unit_rate,1
1131811,1507240,250vczqeknkn,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-177,1,SimplifiedNumeratorQuantity1,39:11.0,39:18.0,39:18.0,39:18.0,7.0,7.0,,1,0,0,1,Calculate_unit_rate,15
1849649,2463314,2488yjm6k,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-148,1,SimplifiedNumeratorQuantity1,05:48.0,05:52.0,05:58.0,05:58.0,9.0,,9.0,0,0,1,1,Calculate_unit_rate,3
370878,495205,271wib95k4u5,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-023,1,SimplifiedNumeratorQuantity1,22:47.0,22:52.0,22:52.0,22:52.0,5.0,5.0,,1,0,0,1,Calculate_unit_rate,5
496375,661545,271y5jg4y69q,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-137,1,SimplifiedNumeratorQuantity2,20:11.0,20:15.0,20:15.0,20:15.0,4.0,4.0,,1,0,0,1,Calculate_unit_rate,4
319229,426192,271q2h2eu0ag,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-001,1,SimplifiedNumeratorQuantity2,40:38.0,41:06.0,41:06.0,41:06.0,28.0,28.0,,1,0,0,1,Calculate_unit_rate,2
1840756,2451106,2484hmh1g,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-076,1,SimplifiedNumeratorQuantity2,41:37.0,41:40.0,41:47.0,41:47.0,10.0,,10.0,0,1,0,1,Calculate_unit_rate,4
34959,46604,1T4w47X,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-108,1,SimplifiedNumeratorQuantity1,30:56.0,30:59.0,30:59.0,30:59.0,3.0,3.0,,1,0,0,1,Calculate_unit_rate,7
1179839,1570435,t0nAA,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-168,1,SimplifiedNumeratorQuantity2,08:26.0,08:31.0,08:31.0,08:31.0,5.0,5.0,,1,0,0,1,Calculate_unit_rate,6
1249122,1663746,171E3Ky1,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-159,1,SimplifiedNumeratorQuantity2,08:11.0,08:26.0,08:26.0,08:26.0,15.0,15.0,,1,0,0,1,Calculate_unit_rate,7
2202925,2935845,248gk1kfb,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-137,1,SimplifiedNumeratorQuantity1,07:38.0,07:42.0,07:47.0,07:47.0,7.0,,7.0,0,0,1,1,Calculate_unit_rate,28
1641575,2189925,248f1q8y5,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-046,1,SimplifiedNumeratorQuantity2,11:57.0,12:06.0,12:35.0,12:35.0,35.0,,35.0,0,1,0,1,Calculate_unit_rate,20
482371,643306,2716ohzfbb1u,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-200,1,SimplifiedNumeratorQuantity2,56:10.0,56:18.0,56:18.0,56:18.0,8.0,8.0,,1,0,0,1,Calculate_unit_rate,4
1641487,2189837,248f1q8y5,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-012,1,SimplifiedNumeratorQuantity2,13:38.0,13:44.0,14:00.0,14:00.0,17.0,,17.0,0,1,0,1,Calculate_unit_rate,10
440586,587763,271ti60q7tk1,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-001,1,SimplifiedNumeratorQuantity2,30:30.0,30:36.0,30:58.0,30:58.0,26.0,,26.0,0,3,1,1,Calculate_unit_rate,2
1828192,2433432,248uttwmx,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-031,1,SimplifiedNumeratorQuantity1,59:08.0,59:12.0,59:12.0,59:12.0,4.0,4.0,,1,0,0,1,Calculate_unit_rate,5
212829,284596,ug982yk,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-187,1,SimplifiedNumeratorQuantity2,26:46.0,26:58.0,26:58.0,26:58.0,12.0,12.0,,1,0,0,1,Calculate_unit_rate,4
1987929,2650113,248mf49nd,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-030,1,SimplifiedNumeratorQuantity1,59:19.0,59:30.0,59:30.0,59:30.0,11.0,11.0,,1,0,0,1,Calculate_unit_rate,19
61095,81159,H9R2j01,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-131,1,SimplifiedNumeratorQuantity2,49:23.0,49:28.0,50:08.0,50:08.0,45.0,,45.0,0,3,1,1,Calculate_unit_rate,4
735575,980294,271z1gtcvz3k,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-105,1,SimplifiedNumeratorQuantity1,11:13.0,11:18.0,11:18.0,11:18.0,5.0,5.0,,1,0,0,1,Calculate_unit_rate,7
1085638,1447062,25072fprd8bu,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-179,1,SimplifiedNumeratorQuantity2,09:27.0,09:37.0,09:37.0,09:37.0,10.0,10.0,,1,0,0,1,Calculate_unit_rate,16
299958,400214,271sh0usk0ch,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-036,1,SimplifiedNumeratorQuantity2,46:42.0,46:50.0,46:50.0,46:50.0,8.0,8.0,,1,0,0,1,Calculate_unit_rate,6
481703,642412,2715basv2t5y,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-125,1,SimplifiedNumeratorQuantity1,06:58.0,07:07.0,07:07.0,07:07.0,9.0,9.0,,1,0,0,1,Calculate_unit_rate,5
454275,606101,2711l993sfz5,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-065,1,SimplifiedNumeratorQuantity2,57:32.0,57:38.0,57:50.0,57:50.0,15.0,,15.0,0,0,1,1,Calculate_unit_rate,6
201131,268968,OTyrFDF,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-106,1,SimplifiedNumeratorQuantity2,10:30.0,10:36.0,10:36.0,10:36.0,6.0,6.0,,1,0,0,1,Calculate_unit_rate,8
1024885,1365134,236algwxl,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-026,1,SimplifiedNumeratorQuantity1,33:35.0,33:44.0,33:44.0,33:44.0,9.0,9.0,,1,0,0,1,Calculate_unit_rate,6
1531996,2044909,2486suirv,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-088,1,SimplifiedNumeratorQuantity1,21:35.0,21:41.0,21:41.0,21:41.0,6.0,6.0,,1,0,0,1,Calculate_unit_rate,15
1854416,2469202,248ehviie,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-184,1,SimplifiedNumeratorQuantity1,00:43.0,00:45.0,01:12.0,01:12.0,15.0,,15.0,0,1,1,1,Calculate_unit_rate,3
475455,634617,2711s9irdx3p,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-157,1,SimplifiedNumeratorQuantity1,35:07.0,35:11.0,35:11.0,35:11.0,4.0,4.0,,1,0,0,1,Calculate_unit_rate,7
208930,279668,udA9670,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-018,1,SimplifiedNumeratorQuantity2,41:43.0,42:00.0,42:00.0,42:00.0,17.0,17.0,,1,0,0,1,Calculate_unit_rate,8
2006456,2675542,2482uq7y8,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-010,1,SimplifiedNumeratorQuantity2,20:11.0,20:16.0,20:16.0,20:16.0,5.0,5.0,,1,0,0,1,Calculate_unit_rate,10
1082798,1443696,2506l081l1xd,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-148,1,SimplifiedNumeratorQuantity1,32:04.0,32:12.0,32:12.0,32:12.0,8.0,8.0,,1,0,0,1,Calculate_unit_rate,3
1779434,2369477,248s3xw0q,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-181,1,SimplifiedNumeratorQuantity1,42:28.0,42:30.0,42:39.0,42:39.0,11.0,,11.0,0,1,0,1,Calculate_unit_rate,11
1322925,1763482,171X71m0,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-098,1,SimplifiedNumeratorQuantity2,03:41.0,03:47.0,03:47.0,03:47.0,6.0,6.0,,1,0,0,1,Calculate_unit_rate,6
2191078,2920223,248a3up89,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-013,2,SimplifiedNumeratorQuantity1,04:53.0,04:56.0,05:12.0,05:12.0,17.0,,17.0,0,3,1,1,Calculate_unit_rate,17
1346948,1795641,8U61Y,"Unit RATIO-PROPORTION, Section RATIO-PROPORTION-2",RATIO2-145,1,SimplifiedNumeratorQuantity2,20:03.0,20:08.0,20:08.0,20:08.0,5.0,5.0,,1,0,0,1,Calculate_unit_rate,6
